abnormal_subdomain,nb_external_redirection,longest_words_raw,longest_word_host,phish_hints,suspecious_tld,dns_record,status
0,0,6,6,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,16,16,2,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,75,12,1,0,0,phishing
0,0,14,5,0,1,0,phishing
0,0,10,10,0,0,0,phishing
0,0,11,11,4,0,0,phishing
0,0,14,14,1,0,0,phishing
0,0,29,29,2,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,36,12,0,0,0,phishing
0,0,92,11,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,15,14,2,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,9,9,0,0,1,phishing
0,0,10,9,1,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,32,12,0,0,0,phishing
0,0,25,12,2,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,8,8,1,0,0,phishing
0,0,14,5,3,0,0,phishing
0,0,32,15,0,0,0,phishing
0,0,10,10,1,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,12,12,6,1,0,phishing
0,0,12,12,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,7,7,0,1,0,phishing
0,0,19,19,0,0,0,phishing
0,0,9,6,0,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,15,6,2,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,31,8,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,7,3,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,7,5,2,0,0,phishing
0,0,7,7,1,0,0,phishing
0,0,46,10,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,21,16,1,0,0,phishing
0,0,64,9,2,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,23,23,2,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,9,6,2,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,64,9,5,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,200,9,2,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,32,19,0,0,0,phishing
0,0,15,15,1,1,0,phishing
0,0,32,11,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,80,6,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,6,5,0,0,0,phishing
0,0,9,3,2,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,16,8,2,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,10,10,1,0,0,phishing
0,0,3,3,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,15,15,3,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,17,13,0,0,0,phishing
1,0,10,8,0,0,0,phishing
0,0,28,28,1,0,0,phishing
0,0,92,11,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,12,5,4,0,0,phishing
0,0,11,3,0,0,0,phishing
0,0,4,4,0,0,0,phishing
0,0,22,22,2,0,0,phishing
0,0,10,5,0,1,0,phishing
0,0,13,13,0,0,0,phishing
0,0,13,8,0,0,0,phishing
0,0,16,16,3,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,9,9,2,0,0,phishing
0,0,15,9,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,9,7,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,17,16,1,0,0,phishing
0,0,15,15,1,0,0,phishing
0,0,14,10,3,0,0,phishing
0,0,32,11,3,0,0,phishing
0,0,18,10,0,0,0,phishing
0,0,7,6,2,0,0,phishing
0,0,26,16,0,0,0,phishing
0,0,13,13,3,0,0,phishing
0,0,9,2,0,0,0,phishing
0,0,21,6,1,0,0,phishing
0,0,34,6,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,15,6,0,0,0,phishing
0,0,7,6,0,0,0,phishing
0,0,7,7,0,0,0,phishing
1,1,3,3,0,0,1,phishing
0,0,6,6,2,0,0,phishing
0,0,12,12,3,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,6,6,2,0,0,phishing
0,0,64,5,4,0,0,phishing
0,0,32,11,3,0,0,phishing
0,0,15,15,1,0,0,phishing
0,0,17,17,1,0,0,phishing
0,0,28,17,6,0,0,phishing
0,0,32,15,1,0,0,phishing
0,0,27,9,0,0,0,phishing
0,0,40,9,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,7,7,1,0,0,phishing
0,0,9,9,3,0,0,phishing
0,0,12,9,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,13,12,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,9,9,2,0,0,phishing
0,0,12,12,4,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,12,12,2,0,0,phishing
0,0,10,6,2,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,15,6,3,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,32,14,0,0,0,phishing
0,0,43,6,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,14,14,2,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,32,8,0,0,0,phishing
0,0,19,6,1,0,0,phishing
0,0,12,12,1,0,0,phishing
0,0,4,4,0,0,0,phishing
0,0,8,8,0,0,0,phishing
1,0,14,14,0,0,0,phishing
0,0,8,8,2,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,32,19,0,0,0,phishing
0,0,15,7,1,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,32,11,0,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,31,11,0,0,0,phishing
1,1,12,3,3,0,1,phishing
0,0,9,8,1,0,0,phishing
0,0,33,6,1,0,0,phishing
0,0,35,15,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,32,19,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,10,10,0,0,1,phishing
0,0,16,16,0,0,0,phishing
0,0,8,7,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,9,9,2,0,0,phishing
0,0,13,7,1,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,32,11,3,0,0,phishing
0,0,15,13,0,0,0,phishing
0,0,9,4,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,5,5,0,0,1,phishing
0,0,17,17,1,0,0,phishing
0,0,10,10,4,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,17,17,0,1,0,phishing
0,0,8,6,2,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,32,12,0,0,0,phishing
0,0,23,23,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,14,14,2,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,9,9,0,0,0,phishing
1,0,32,10,0,0,0,phishing
0,0,14,6,0,0,0,phishing
0,0,19,19,0,0,0,phishing
0,0,10,7,1,0,0,phishing
0,0,35,22,0,0,0,phishing
0,0,7,7,3,0,0,phishing
0,0,32,29,0,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,32,7,2,0,0,phishing
0,0,9,6,2,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,24,14,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,200,9,0,0,0,phishing
0,0,12,5,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,11,11,1,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,12,12,3,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,17,17,3,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,18,18,1,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,9,6,1,0,0,phishing
0,0,4,4,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,32,3,0,0,0,phishing
0,0,13,9,0,0,0,phishing
0,0,13,10,1,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,20,6,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,25,17,3,0,0,phishing
0,0,87,16,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,29,29,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,26,10,0,0,0,phishing
1,0,10,10,0,0,0,phishing
0,0,10,5,4,0,0,phishing
0,0,86,15,0,0,0,phishing
0,0,32,8,0,0,0,phishing
0,0,17,17,0,0,0,phishing
0,0,80,14,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,11,11,3,0,0,phishing
0,0,9,7,0,0,0,phishing
0,0,10,10,0,0,0,phishing
1,0,18,18,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,16,13,4,0,0,phishing
0,0,5,5,0,1,0,phishing
0,0,6,6,0,0,0,phishing
0,0,11,11,1,0,0,phishing
0,0,26,6,2,0,0,phishing
0,0,36,36,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,12,12,1,0,0,phishing
0,0,11,8,0,0,0,phishing
0,0,10,9,4,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,24,24,0,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,9,7,5,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,64,5,4,0,0,phishing
0,0,9,9,3,0,0,phishing
0,0,9,9,2,0,0,phishing
0,0,20,20,0,0,0,phishing
0,0,8,5,1,0,0,phishing
0,0,6,6,2,0,0,phishing
0,0,10,9,3,0,0,phishing
0,0,6,5,0,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,17,10,0,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,21,6,0,0,0,phishing
0,0,22,22,0,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,30,30,0,0,0,phishing
0,0,288,7,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,15,9,0,0,0,phishing
0,0,12,12,3,0,0,phishing
0,0,13,13,1,0,0,phishing
0,0,98,3,0,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,17,10,0,0,0,phishing
0,0,6,6,0,0,0,phishing
1,0,11,7,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,30,30,0,0,0,phishing
0,0,17,13,0,0,0,phishing
1,0,17,3,0,0,1,phishing
0,0,17,13,0,0,0,phishing
0,0,17,8,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,32,10,2,0,0,phishing
0,0,17,9,0,0,0,phishing
0,0,36,11,1,0,0,phishing
0,0,7,6,1,1,0,phishing
0,0,11,3,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,15,15,6,0,0,phishing
0,0,200,11,0,0,0,phishing
0,0,75,5,2,0,0,phishing
0,0,20,20,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,15,9,1,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,11,9,1,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,13,11,0,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,43,10,0,0,0,phishing
0,0,13,13,0,0,0,phishing
1,0,5,3,0,0,1,phishing
0,0,8,3,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,17,17,0,1,0,phishing
0,0,17,13,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,10,4,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,12,11,0,0,0,phishing
0,0,40,5,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,8,7,0,0,0,phishing
0,0,12,12,2,0,0,phishing
0,0,11,11,0,0,0,phishing
1,1,5,3,0,0,1,phishing
0,0,12,12,0,0,0,phishing
0,0,4,4,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,7,6,1,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,18,18,3,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,7,7,1,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,21,21,0,0,0,phishing
0,0,9,9,2,0,0,phishing
0,0,40,8,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,17,9,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,12,10,1,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,115,13,1,0,0,phishing
0,0,9,6,2,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,8,7,4,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,15,15,1,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,10,5,0,0,0,phishing
0,0,8,5,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,10,5,0,1,0,phishing
0,0,32,19,0,0,0,phishing
0,0,24,24,0,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,11,6,2,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,8,6,0,0,0,phishing
0,0,6,6,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,7,7,0,0,0,phishing
1,1,8,3,4,0,1,phishing
0,0,20,8,0,0,0,phishing
0,0,56,6,1,0,0,phishing
0,0,8,4,2,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,16,16,1,0,0,phishing
0,0,28,18,1,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,8,8,1,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,200,9,0,0,0,phishing
0,0,32,19,0,0,0,phishing
0,0,32,19,0,0,0,phishing
0,0,64,12,2,0,0,phishing
0,0,12,7,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,22,8,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,13,13,2,0,0,phishing
0,0,32,19,0,0,0,phishing
0,0,23,23,0,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,11,9,0,0,0,phishing
0,0,9,7,1,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,6,6,3,0,0,phishing
0,0,75,7,1,0,0,phishing
0,0,10,9,4,0,0,phishing
0,0,18,18,0,0,0,phishing
0,0,10,6,0,0,0,phishing
0,0,13,13,2,0,0,phishing
0,0,6,6,2,0,0,phishing
0,0,13,13,0,0,0,phishing
0,0,14,14,0,0,0,phishing
1,1,6,3,1,0,1,phishing
0,0,9,9,3,0,0,phishing
0,0,40,6,1,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,4,4,0,0,0,phishing
0,0,13,13,0,0,0,phishing
1,0,11,11,0,0,0,phishing
1,0,53,39,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,64,16,5,0,0,phishing
0,0,17,9,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,9,8,3,0,0,phishing
0,0,32,11,3,0,0,phishing
0,0,14,14,4,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,7,7,1,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,10,10,3,0,0,phishing
0,0,14,12,0,0,0,phishing
1,0,41,3,1,0,1,phishing
0,0,14,14,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,8,8,0,0,1,phishing
0,0,11,9,3,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,15,9,1,0,0,phishing
0,0,10,10,3,0,0,phishing
0,0,17,17,1,0,0,phishing
0,0,20,20,1,0,0,phishing
0,0,80,6,0,0,0,phishing
0,0,10,10,3,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,9,9,3,0,0,phishing
0,0,25,2,0,0,0,phishing
0,0,5,5,0,0,0,phishing
0,0,9,7,1,0,0,phishing
0,0,13,6,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,32,7,0,0,0,phishing
0,0,16,7,1,1,0,phishing
1,0,8,8,1,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,16,6,2,0,0,phishing
0,0,9,9,0,0,0,phishing
1,0,7,3,0,0,1,phishing
0,0,17,13,0,0,0,phishing
0,0,17,13,0,0,0,phishing
0,0,11,9,3,0,1,phishing
0,0,9,9,1,0,0,phishing
0,0,32,11,4,0,0,phishing
0,0,16,16,2,0,0,phishing
0,0,18,18,3,0,0,phishing
0,0,17,5,5,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,7,7,0,0,0,phishing
1,0,18,18,0,0,0,phishing
0,0,12,12,0,0,0,phishing
0,0,9,9,0,0,0,phishing
0,0,15,6,0,0,0,phishing
0,0,33,6,1,0,0,phishing
0,0,10,8,0,0,0,phishing
0,0,16,16,2,0,0,phishing
0,0,9,9,1,0,0,phishing
0,0,34,34,0,0,0,phishing
0,0,31,9,0,0,0,phishing
0,0,14,14,1,0,0,phishing
0,0,200,11,0,0,0,phishing
0,0,20,8,0,0,0,phishing
0,0,11,11,2,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,8,7,3,0,0,phishing
0,0,8,8,2,0,0,phishing
0,0,15,15,0,0,0,phishing
0,0,12,10,0,0,0,phishing
0,0,16,8,0,0,0,phishing
0,0,16,16,0,0,0,phishing
0,0,8,8,0,0,0,phishing
0,0,9,4,6,0,0,phishing
0,0,7,7,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,32,32,0,0,0,phishing
0,0,36,36,0,0,0,phishing
0,0,11,11,0,0,0,phishing
0,0,7,5,0,0,0,phishing
0,0,36,7,0,0,0,phishing
1,0,8,6,0,0,0,phishing
0,0,32,11,1,0,0,phishing
0,0,50,5,0,0,0,phishing
0,0,14,14,0,0,0,phishing
0,0,32,6,0,0,0,phishing
0,0,8,8,4,0,0,phishing
0,0,10,10,0,0,0,phishing
0,0,18,18,4,0,0,phishing
0,0,26,5,0,0,0,phishing
0,0,10,10,0,0,0,phishing
1,1,12,3,3,0,1,phishing
0,0,19,19,0,0,0,legitimate
0,0,12,12,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,17,17,0,0,0,legitimate
0,0,11,5,1,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,9,9,2,0,0,legitimate
0,0,14,14,0,0,0,legitimate
0,0,9,4,0,0,0,legitimate
0,0,3,3,0,0,0,legitimate
0,0,8,6,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,11,9,0,0,0,legitimate
0,0,11,6,0,0,0,legitimate
0,0,9,8,0,0,0,legitimate
0,0,28,28,0,0,0,legitimate
0,0,9,6,0,0,0,legitimate
0,0,7,7,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,10,9,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,10,7,0,0,0,legitimate
0,0,6,6,0,0,0,legitimate
0,0,9,9,0,0,0,legitimate
0,0,10,10,0,0,0,legitimate
0,0,22,22,0,0,0,legitimate
0,0,15,15,0,0,0,legitimate
0,0,8,8,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,18,18,0,0,0,legitimate
0,0,11,11,0,0,0,legitimate
0,0,7,4,0,0,0,legitimate
0,0,26,6,0,0,0,legitimate
0,0,13,13,0,0,0,legitimate
0,0,17,5,0,0,0,legitimate
